translator,chapter,sentence_id,token_index,spanish,lemma,chinese,pinyin,meaning,pos,is_proper_noun,syntactic_role_es,syntactic_role_zh,verb_person,verb_number,verb_tense,verb_mood,other_translation,pronoun_ref,clause_type,note
arsovska,50,50-3,5,"discípulos","discípulo","徒","tú","Discípulos, seguidores (徒)","sustantivo",false,"Atributo","名词作表语","","","","","","","oración principal","'死之徒'"
arsovska,50,50-3,8,"muerte","muerte","死","sǐ","Muerte (死之徒)","sustantivo",false,"Complemento del nombre","名词","","","","","","","oración principal","'死'"
arsovska,50,50-4,3,"vida","vida","生","shēng","Vida ('人之生'=活着)","sustantivo",false,"CC","名词","","","","","","","oración principal","'人之生'"
arsovska,50,50-4,4,"se","se","（动）","-","'se' pronominal","pronombre",false,"Pronombre pronominal","代词性成分","","","","","","se → ellos","oración principal",""
arsovska,50,50-4,5,"mueven","mover","动","dòng","Moverse, agitarse (动之死地)","verbo",false,"Verbo principal","动词作谓语",3,"plural","presente","indicativo","","","oración principal","'动之死地'"
arsovska,50,50-4,7,"arenas","arena","死地","sǐ dì","Arenas (mortales), terreno de muerte (死地)","sustantivo",false,"Término de preposición","名词","","","","","","","oración principal","'死地'"
arsovska,50,50-4,8,"mortales","mortal","死","sǐ","Mortales, de muerte (死)","adjetivo",false,"Modificador","形容词作定语","","","","","","","oración principal","'死'"
arsovska,50,50-4,9,"también","también","亦","yì","También (亦)","adverbio",false,"CC","副词","","","","","","","oración principal","'亦十有三'"
arsovska,50,50-4,10,"tres","tres","三","sān","Tres ('十有三')","numeral",false,"Numeral","数词","","","","","","","oración principal","'十有三'"
arsovska,50,50-5,2,"qué","qué","何","hé","¿Qué? ¿Por qué? (何故)","pronombre",false,"Pronombre interrogativo","疑问代词","","","","","","","oración interrogativa","'夫何故'"
arsovska,50,50-5,3,"es","ser","（系词）","-","Ser (cópula)","verbo",false,"Verbo copulativo","系动词",3,"singular","presente","indicativo","","","oración interrogativa",""
arsovska,50,50-5,4,"esto","esto","故","gù","Esto, la razón (故)","pronombre",false,"Atributo","指示代词","","","","","","","oración interrogativa","'故'"
arsovska,50,50-6,2,"mucho","mucho","厚","hòu","Mucho, en exceso (之厚)","adverbio",false,"CC de cantidad","程度副词","","","","","","","oración principal","'以其生生之厚'"
arsovska,50,50-6,3,"aferrarse","aferrarse","生生","shēng shēng","Aferrarse a la vida, sobrevivir (生生)","verbo",false,"Verbo (infinitivo sustantivado)","动词不定式","","","","infinitivo","","","oración principal","'生生'"
arsovska,50,50-6,6,"vida","vida","生","shēng","Vida (生)","sustantivo",false,"Término de preposición","名词","","","","","","","oración principal","'生'"
arsovska,50,50-7,1,"He","haber","（闻）","-","Haber (auxiliar de perfecto)","verbo",false,"Auxiliar de tiempo compuesto","助动词",1,"singular","presente","indicativo","","","oración principal","'盖闻' 现在完成时"
arsovska,50,50-7,2,"oído","oír","闻","wén","Oído (participio de oír)","verbo",false,"Participio (tiempo compuesto)","过去分词","","","","participio","","","oración principal","现在完成时! '盖闻'"
arsovska,50,50-7,4,"quienes","quien","者","zhě","Quienes (relativo)","pronombre",false,"Antecedente relativo","关系代词","","","","","","","subordinada relativa","'善摄生者'"
arsovska,50,50-7,5,"saben","saber","善","shàn","Saber, ser diestro (善)","verbo",false,"Verbo de la relativa","动词作谓语",3,"plural","presente","indicativo","","","subordinada relativa","'善'"
arsovska,50,50-7,6,"cultivar","cultivar","摄","shè","Cultivar, preservar (摄生)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","subordinada relativa","'摄'"
arsovska,50,50-7,8,"vida","vida","生","shēng","Vida (摄生)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","subordinada relativa","'生'"
arsovska,50,50-7,9,"no","no","不","bù","No (negación, 不遇)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","oración principal","'不遇兕虎'"
arsovska,50,50-7,11,"topan","toparse","遇","yù","Toparse, encontrarse (遇)","verbo",false,"Verbo principal","动词作谓语",3,"plural","presente","indicativo","","","oración principal","'遇'"
arsovska,50,50-7,13,"tigre","tigre","虎","hǔ","Tigre (虎)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'虎'"
arsovska,50,50-7,18,"rinoceronte","rinoceronte","兕","sì","Rinoceronte salvaje (兕)","sustantivo",false,"Término de preposición","名词","","","","","","","oración principal","'兕'"
arsovska,50,50-8,2,"batalla","batalla","军","jūn","Batalla, ejército (入军)","sustantivo",false,"CC de lugar","名词","","","","","","","oración principal","'入军'"
arsovska,50,50-8,3,"no","no","不","bù","No (negación, 不被)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","oración principal","'不被甲兵'"
arsovska,50,50-8,4,"blanden","blandir","被","pī","Blandir, llevar puesto (被)","verbo",false,"Verbo principal","动词作谓语",3,"plural","presente","indicativo","","","oración principal","'被'"
arsovska,50,50-8,5,"escudo","escudo","甲","jiǎ","Escudo, armadura (甲)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'甲'"
arsovska,50,50-8,8,"espada","espada","兵","bīng","Espada, arma (兵)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'兵'"
arsovska,50,50-9,1,"No","no","无","wú","No ('no dejan sitio'=无所)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","oración principal","'兕无所投其角'"
arsovska,50,50-9,3,"sitio","sitio","所","suǒ","Sitio, lugar (无所)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'所'"
arsovska,50,50-9,4,"donde","donde","（无所）","-","Donde (relativo de lugar)","adverbio",false,"Nexo relativo de lugar","地点关系副词","","","","","","","subordinada relativa","'无所投'"
arsovska,50,50-9,6,"rinoceronte","rinoceronte","兕","sì","Rinoceronte salvaje (兕)","sustantivo",false,"Sujeto","名词作主语","","","","","","","subordinada relativa","'兕'"
arsovska,50,50-9,7,"pueda","poder","（无所）","-","Poder (subjuntivo en relativa)","verbo",false,"Verbo modal (subjuntivo)","能愿动词",3,"singular","presente","subjuntivo","","","subordinada relativa","虚拟式! '无所投其角'"
arsovska,50,50-9,8,"insertar","insertar","投","tóu","Insertar, clavar (投)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","subordinada relativa","'投'"
arsovska,50,50-9,10,"cuerno","cuerno","角","jiǎo","Cuerno (角)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","subordinada relativa","'角'"
arsovska,50,50-10,2,"lugar","lugar","所","suǒ","Lugar (无所)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'虎无所措其爪'"
arsovska,50,50-10,5,"tigre","tigre","虎","hǔ","Tigre (虎)","sustantivo",false,"Sujeto","名词作主语","","","","","","","subordinada relativa","'虎'"
arsovska,50,50-10,6,"pueda","poder","（无所）","-","Poder (subjuntivo en relativa)","verbo",false,"Verbo modal (subjuntivo)","能愿动词",3,"singular","presente","subjuntivo","","","subordinada relativa","虚拟式! '无所措其爪'"
arsovska,50,50-10,7,"encajar","encajar","措","cuò","Encajar, hincar (措)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","subordinada relativa","'措'"
arsovska,50,50-10,9,"garras","garra","爪","zhǎo","Garras, zarpas (爪)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","subordinada relativa","'爪'"
arsovska,50,50-11,2,"ofrecen","ofrecer","容","róng","Ofrecer, dar cabida (无所容)","verbo",false,"Verbo principal","动词作谓语",3,"plural","presente","indicativo","","","oración principal","'兵无所容其刃'"
arsovska,50,50-11,3,"espacios","espacio","所","suǒ","Espacios, sitio (无所)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'所'"
arsovska,50,50-11,6,"dagas","daga","兵","bīng","Dagas, armas (兵)","sustantivo",false,"Sujeto","名词作主语","","","","","","","subordinada relativa","'兵'"
arsovska,50,50-11,7,"puedan","poder","（无所）","-","Poder (subjuntivo en relativa)","verbo",false,"Verbo modal (subjuntivo)","能愿动词",3,"plural","presente","subjuntivo","","","subordinada relativa","虚拟式! '无所容其刃'"
arsovska,50,50-11,8,"penetrar","penetrar","刃","rèn","Penetrar (con el filo) (刃)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","subordinada relativa","'刃'"
arsovska,50,50-12,2,"qué","qué","何","hé","¿Qué? ¿Por qué? (何故)","pronombre",false,"Pronombre interrogativo","疑问代词","","","","","","","oración interrogativa","'夫何故'"
arsovska,50,50-13,1,"Porque","porque","以","yǐ","Porque (causal, 以其)","conjunción",false,"Nexo causal","因果连词","","","","","","","subordinada causal","'以其无死地'"
arsovska,50,50-13,2,"evaden","evadir","无","wú","Evadir, carecer de (无死地)","verbo",false,"Verbo principal","动词作谓语",3,"plural","presente","indicativo","","","oración principal","'无'"
arsovska,50,50-13,4,"arenas","arena","死地","sǐ dì","Arenas (mortales), terreno de muerte (死地)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'死地'"
arsovska,50,50-13,5,"mortales","mortal","死","sǐ","Mortales, de muerte (死)","adjetivo",false,"Modificador","形容词作定语","","","","","","","oración principal","'死'"
arsovska,51,51-1,2,"Dao","Dao","道","dào","El Dao","sustantivo",true,"Sujeto","名词作主语","","","","","","","oración principal","专有名词"
arsovska,51,51-1,3,"engendra","engendrar","生","shēng","Engendrar, dar vida (生之)","verbo",false,"Verbo principal","动词作谓语",3,"singular","presente","indicativo","","","oración principal","'道生之'"
arsovska,51,51-1,5,"Virtud","virtud","德","dé","Virtud (德)","sustantivo",false,"Sujeto","名词作主语","","","","","","","oración principal","术语: 德"
arsovska,51,51-1,6,"nutre","nutrir","畜","xù","Nutrir, criar (畜之)","verbo",false,"Verbo principal","动词作谓语",3,"singular","presente","indicativo","","","oración principal","'德畜之'"
arsovska,51,51-2,1,"lo","lo","物","wù","Artículo neutro ('lo tangible'=物)","artículo",false,"Determinante neutro","中性冠词","","","","","","","oración principal","'物形之'"
arsovska,51,51-2,2,"tangible","tangible","物","wù","Lo tangible, la materia (物)","sustantivo",false,"Sujeto (sustantivado)","名词作主语","","","","","","","oración principal","'物'"
arsovska,51,51-2,3,"moldea","moldear","形","xíng","Moldear, dar forma (形之)","verbo",false,"Verbo principal","动词作谓语",3,"singular","presente","indicativo","","","oración principal","'形之'"
arsovska,51,51-2,5,"potencial","potencial","势","shì","El potencial, la tendencia (势)","sustantivo",false,"Sujeto","名词作主语","","","","","","","oración principal","'势成之'"
arsovska,51,51-2,7,"logra","lograr","成","chéng","Lograr, completar (成之)","verbo",false,"Verbo principal","动词作谓语",3,"singular","presente","indicativo","","","oración principal","'成之'"
arsovska,51,51-3,2,"ello","ello","是以","shì yǐ","Ello ('por ello'=是以)","pronombre",false,"Término de preposición","中性代词","","","","","","","oración principal","'是以'"
arsovska,51,51-3,5,"diez","diez","万","wàn","Diez ('diez mil'=万)","numeral",false,"Numeral","数词","","","","","","","oración principal","'万物'"
arsovska,51,51-3,6,"mil","mil","万","wàn","Mil ('diez mil'=万)","numeral",false,"Numeral","数词","","","","","","","oración principal","'万物'"
arsovska,51,51-3,7,"cosas","cosa","物","wù","Cosas, seres (万物)","sustantivo",false,"Sujeto","名词作主语","","","","","","","oración principal","'万物'"
arsovska,51,51-3,8,"no","no","莫","mò","No, ninguna ('莫不'=无不)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","oración principal","'莫不尊道'"
arsovska,51,51-3,13,"respete","respetar","尊","zūn","Respetar, venerar (尊)","verbo",false,"Verbo de la relativa (subjuntivo)","动词作谓语",3,"singular","presente","subjuntivo","","","subordinada relativa","虚拟式! '莫不尊道'"
arsovska,51,51-3,15,"Dao","Dao","道","dào","El Dao","sustantivo",true,"Objeto directo","名词作宾语","","","","","","","subordinada relativa","专有名词"
arsovska,51,51-3,18,"valore","valorar","贵","guì","Valorar, apreciar (贵)","verbo",false,"Verbo de la relativa (subjuntivo)","动词作谓语",3,"singular","presente","subjuntivo","","","subordinada relativa","虚拟式! '贵德'"
arsovska,51,51-3,20,"Virtud","virtud","德","dé","Virtud (德)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","subordinada relativa","术语: 德"
arsovska,51,51-4,1,"Respetar","respetar","尊","zūn","Respetar, venerar (道之尊)","verbo",false,"Verbo (infinitivo sustantivado)","动词不定式作主语","","","","infinitivo","","","oración principal","'道之尊'"
arsovska,51,51-4,3,"Dao","Dao","道","dào","El Dao","sustantivo",true,"Objeto directo","名词作宾语","","","","","","","oración principal","专有名词"
arsovska,51,51-4,5,"valorar","valorar","贵","guì","Valorar, apreciar (德之贵)","verbo",false,"Verbo (infinitivo sustantivado)","动词不定式作主语","","","","infinitivo","","","oración principal","'德之贵'"
arsovska,51,51-4,7,"Virtud","virtud","德","dé","Virtud (德)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","术语: 德"
arsovska,51,51-4,8,"no","no","莫","mò","No (negación, 莫之命)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","oración principal","'夫莫之命'"
